iv,contractType,dayToExpire,strikePrice,spotPrice,RFR,settlePrice
0.277,1,0.250980392,2.8,2.511,0.024654,0.3013
0.276,1,0.247058824,2.8,2.525,0.024654,0.2896
0.298,1,0.243137255,2.8,2.531,0.024654,0.291
0.294,1,0.239215686,2.8,2.516,0.024654,0.3012
0.242,1,0.22745098,2.8,2.431,0.024654,0.3605
0.306,1,0.223529412,2.8,2.463,0.024654,0.3455
0.344,1,0.219607843,2.8,2.496,0.024654,0.3288
0.296,1,0.215686275,2.8,2.507,0.024654,0.3062
0.3,1,0.211764706,2.8,2.594,0.024654,0.2407
0,1,0.2,2.8,2.558,0.024654,0.2259
0.31,1,0.196078431,2.8,2.546,0.024654,0.2767
0.302,1,0.192156863,2.8,2.528,0.024654,0.2878
0.304,1,0.188235294,2.8,2.537,0.024654,0.2806
0,1,0.184313725,2.8,2.48,0.024654,0.2051
0.311,1,0.168627451,2.8,2.509,0.024654,0.3021
0.321,1,0.164705882,2.8,2.475,0.024654,0.3321
0.303,1,0.160784314,2.8,2.505,0.024654,0.303
0.294,1,0.156862745,2.8,2.507,0.024654,0.2988
0.269,1,0.117647059,2.8,2.45,0.024654,0.3446
0.229,1,0.11372549,2.8,2.439,0.024654,0.3533
0,1,0.109803922,2.8,2.466,0.024654,0.3241
0,1,0.105882353,2.8,2.453,0.024654,0.3354
0,1,0.101960784,2.8,2.474,0.024654,0.3174
0.234,1,0.090196078,2.745,2.482,0.024654,0.2591
0,1,0.08627451,2.745,2.49,0.024654,0.2477
0,1,0.082352941,2.745,2.479,0.024654,0.2584
0,1,0.078431373,2.745,2.433,0.024654,0.3025
0.156,1,0.074509804,2.745,2.425,0.024654,0.31
0,1,0.062745098,2.745,2.408,0.024654,0.3304
0.156,1,0.058823529,2.745,2.413,0.024654,0.327
0,1,0.054901961,2.745,2.419,0.024654,0.3192
0,1,0.050980392,2.745,2.453,0.024654,0.287
0,1,0.047058824,2.745,2.423,0.024654,0.3156
0,1,0.035294118,2.745,2.42,0.024654,0.3176
0,1,0.031372549,2.745,2.391,0.024654,0.3486
0,1,0.02745098,2.745,2.365,0.024654,0.3768
0,1,0.02745098,2.745,2.331,0.024654,0.4118
0.684,1,0.02745098,2.745,2.302,0.024654,0.4439
0.803,1,0.02745098,2.745,2.275,0.024654,0.4732
0.249,1,0.949019608,2.85,2.642,0.024654,0.2918
0.249,1,0.945098039,2.85,2.642,0.024654,0.2918
0.244,1,0.929411765,2.85,2.654,0.024654,0.2797
0.236,1,0.925490196,2.85,2.634,0.024654,0.2841
0.239,1,0.91372549,2.85,2.674,0.024654,0.2637
0.241,1,0.909803922,2.85,2.714,0.024654,0.2438
0.241,1,0.905882353,2.85,2.711,0.024654,0.2449
0.225,1,0.901960784,2.85,2.723,0.024654,0.2252
0.215,1,0.898039216,2.85,2.716,0.024654,0.2202
0.202,1,0.890196078,2.85,2.745,0.024654,0.1938
0.178,1,0.858823529,2.85,2.736,0.024654,0.1761
0.176,1,0.854901961,2.85,2.717,0.024654,0.184
0.169,1,0.847058824,2.85,2.655,0.024654,0.2143
0.168,1,0.831372549,2.85,2.667,0.024654,0.2059
0.165,1,0.82745098,2.85,2.655,0.024654,0.2104
0.185,1,0.823529412,2.85,2.601,0.024654,0.2603
0.185,1,0.819607843,2.85,2.651,0.024654,0.2285
0.191,1,0.815686275,2.85,2.643,0.024654,0.2377
0.193,1,0.815686275,2.85,2.686,0.024654,0.214
0.187,1,0.8,2.85,2.696,0.024654,0.2029
0.181,1,0.796078431,2.85,2.686,0.024654,0.2036
0.179,1,0.792156863,2.85,2.694,0.024654,0.1972
0.196,1,0.788235294,2.85,2.652,0.024654,0.2345
0.196,1,0.780392157,2.85,2.652,0.024654,0.2345
0.195,1,0.776470588,2.85,2.663,0.024654,0.2267
0.181,1,0.77254902,2.85,2.688,0.024654,0.2013
0.183,1,0.768627451,2.85,2.672,0.024654,0.2123
0.183,1,0.764705882,2.85,2.675,0.024654,0.2102
0.196,1,0.760784314,2.85,2.678,0.024654,0.2179
0.233,1,0.745098039,2.85,2.612,0.024654,0.2844
0.217,1,0.741176471,2.85,2.61,0.024654,0.2742
0.214,1,0.737254902,2.85,2.592,0.024654,0.283
0.218,1,0.733333333,2.85,2.598,0.024654,0.2819
0.228,1,0.721568627,2.85,2.548,0.024654,0.3219
0.25,1,0.717647059,2.85,2.52,0.024654,0.3551
0.255,1,0.71372549,2.85,2.465,0.024654,0.3968
0.264,1,0.709803922,2.85,2.441,0.024654,0.4194
0.294,1,0.694117647,2.85,2.399,0.024654,0.4661
0.309,1,0.690196078,2.85,2.41,0.024654,0.4659
0.298,1,0.68627451,2.85,2.39,0.024654,0.4745
0.317,1,0.682352941,2.85,2.391,0.024654,0.4837
0.297,1,0.678431373,2.85,2.425,0.024654,0.4478
0.271,1,0.666666667,2.85,2.496,0.024654,0.381
0.263,1,0.662745098,2.85,2.493,0.024654,0.3788
0.27,1,0.658823529,2.85,2.454,0.024654,0.4106
0.255,1,0.654901961,2.85,2.505,0.024654,0.3649
0.258,1,0.650980392,2.85,2.509,0.024654,0.3641
0.239,1,0.631372549,2.85,2.463,0.024654,0.3865
0.242,1,0.62745098,2.85,2.474,0.024654,0.3794
0.221,1,0.623529412,2.85,2.54,0.024654,0.3192
0.226,1,0.611764706,2.85,2.569,0.024654,0.3006
0.234,1,0.607843137,2.85,2.61,0.024654,0.2778
0.241,1,0.603921569,2.85,2.609,0.024654,0.2825
0.232,1,0.6,2.85,2.575,0.024654,0.2996
0.225,1,0.596078431,2.85,2.575,0.024654,0.2952
0.226,1,0.584313725,2.85,2.587,0.024654,0.2868
0.224,1,0.580392157,2.85,2.595,0.024654,0.2804
0.234,1,0.576470588,2.85,2.537,0.024654,0.3263
0.254,1,0.57254902,2.85,2.484,0.024654,0.3759
0.25,1,0.568627451,2.85,2.457,0.024654,0.3942
0.256,1,0.556862745,2.85,2.455,0.024654,0.398
0.254,1,0.552941176,2.85,2.53,0.024654,0.3409
0.264,1,0.549019608,2.85,2.495,0.024654,0.3715
0.254,1,0.545098039,2.85,2.551,0.024654,0.3255
0.248,1,0.541176471,2.85,2.551,0.024654,0.3218
0.247,1,0.529411765,2.85,2.526,0.024654,0.339
0.262,1,0.525490196,2.85,2.518,0.024654,0.3522
0.276,1,0.521568627,2.85,2.454,0.024654,0.4063
0.274,1,0.517647059,2.85,2.453,0.024654,0.4059
0.283,1,0.51372549,2.85,2.42,0.024654,0.435
0.28,1,0.501960784,2.85,2.458,0.024654,0.4037
0.255,1,0.498039216,2.85,2.496,0.024654,0.3631
0.271,1,0.494117647,2.85,2.499,0.024654,0.368
0.258,1,0.490196078,2.85,2.509,0.024654,0.3543
0.247,1,0.48627451,2.85,2.523,0.024654,0.3384
0.248,1,0.474509804,2.85,2.571,0.024654,0.3033
0.249,1,0.470588235,2.85,2.56,0.024654,0.3112
0.251,1,0.466666667,2.85,2.553,0.024654,0.317
0.257,1,0.462745098,2.85,2.533,0.024654,0.3342
0.264,1,0.458823529,2.85,2.521,0.024654,0.3461
0.254,1,0.447058824,2.85,2.512,0.024654,0.3477
0.256,1,0.443137255,2.85,2.55,0.024654,0.3201
0.259,1,0.439215686,2.85,2.487,0.024654,0.3688
0.281,1,0.435294118,2.85,2.466,0.024654,0.394
0.276,1,0.431372549,2.85,2.491,0.024654,0.3722
0.265,1,0.419607843,2.85,2.466,0.024654,0.3869
0.276,1,0.415686275,2.85,2.449,0.024654,0.4043
0.262,1,0.411764706,2.85,2.432,0.024654,0.4133
0.253,1,0.407843137,2.85,2.466,0.024654,0.3822
0.255,1,0.403921569,2.85,2.475,0.024654,0.3752
0.228,1,0.388235294,2.85,2.513,0.024654,0.3341
0,1,0.384313725,2.85,2.538,0.024654,0.0898
0.226,1,0.380392157,2.85,2.541,0.024654,0.3105
0.21,1,0.360784314,2.85,2.6,0.024654,0.257
0.213,1,0.356862745,2.85,2.638,0.024654,0.2301
0.229,1,0.309803922,2.85,2.533,0.024654,0.315
0.215,1,0.305882353,2.85,2.545,0.024654,0.3007
0.22,1,0.301960784,2.85,2.545,0.024654,0.302
0.307,1,0.298039216,2.85,2.439,0.024654,0.4151
0.235,1,0.294117647,2.85,2.494,0.024654,0.3493
0.255,1,0.282352941,2.85,2.463,0.024654,0.3808
0.249,1,0.278431373,2.85,2.467,0.024654,0.3758
0.217,1,0.274509804,2.85,2.477,0.024654,0.3605
0.235,1,0.270588235,2.85,2.419,0.024654,0.4168
0.262,1,0.266666667,2.85,2.491,0.024654,0.3575
0.281,1,0.254901961,2.85,2.594,0.024654,0.2792
0.288,1,0.250980392,2.85,2.511,0.024654,0.3462
0.3,1,0.247058824,2.85,2.525,0.024654,0.3379
0.295,1,0.243137255,2.85,2.531,0.024654,0.3313
0.313,1,0.239215686,2.85,2.516,0.024654,0.3478
0.267,1,0.22745098,2.85,2.431,0.024654,0.4105
0.243,1,0.223529412,2.85,2.463,0.024654,0.3775
0.34,1,0.219607843,2.85,2.496,0.024654,0.3689
0.297,1,0.215686275,2.85,2.507,0.024654,0.3487
0.302,1,0.211764706,2.85,2.594,0.024654,0.2799
0,1,0.2,2.85,2.558,0.024654,0.265
0.298,1,0.196078431,2.85,2.546,0.024654,0.3145
0.312,1,0.192156863,2.85,2.528,0.024654,0.3321
0.313,1,0.188235294,2.85,2.537,0.024654,0.3245
0,1,0.184313725,2.85,2.48,0.024654,0.2424
0.322,1,0.168627451,2.85,2.509,0.024654,0.3475
0.332,1,0.164705882,2.85,2.475,0.024654,0.378
0.306,1,0.160784314,2.85,2.505,0.024654,0.3471
0.294,1,0.156862745,2.85,2.507,0.024654,0.3431
0.322,1,0.117647059,2.85,2.45,0.024654,0.3963
0.234,1,0.11372549,2.85,2.439,0.024654,0.403
0,1,0.109803922,2.85,2.466,0.024654,0.3738
0,1,0.105882353,2.85,2.453,0.024654,0.3855
0,1,0.101960784,2.85,2.474,0.024654,0.3666
0.256,1,0.090196078,2.794,2.482,0.024654,0.3074
0,1,0.08627451,2.794,2.49,0.024654,0.2966
0,1,0.082352941,2.794,2.479,0.024654,0.3076
0,1,0.078431373,2.794,2.433,0.024654,0.3517
0,1,0.074509804,2.794,2.425,0.024654,0.3577
0,1,0.062745098,2.794,2.408,0.024654,0.3765
0,1,0.058823529,2.794,2.413,0.024654,0.3737
0,1,0.054901961,2.794,2.419,0.024654,0.3682
0,1,0.050980392,2.794,2.453,0.024654,0.3357
0,1,0.047058824,2.794,2.423,0.024654,0.3647
0,1,0.035294118,2.794,2.42,0.024654,0.3665
0,1,0.031372549,2.794,2.391,0.024654,0.3962
0,1,0.02745098,2.794,2.365,0.024654,0.4247
0,1,0.02745098,2.794,2.331,0.024654,0.4607
0.911,1,0.02745098,2.794,2.302,0.024654,0.4986
0.854,1,0.02745098,2.794,2.275,0.024654,0.5219
0.24,1,0.949019608,2.9,2.642,0.024654,0.3159
0.24,1,0.945098039,2.9,2.642,0.024654,0.3159
0.246,1,0.929411765,2.9,2.654,0.024654,0.3125
0.237,1,0.925490196,2.9,2.634,0.024654,0.3171
0.24,1,0.91372549,2.9,2.674,0.024654,0.2949
0.242,1,0.909803922,2.9,2.714,0.024654,0.2742
0.24,1,0.905882353,2.9,2.711,0.024654,0.2739
0.227,1,0.901960784,2.9,2.723,0.024654,0.256
0.217,1,0.898039216,2.9,2.716,0.024654,0.2515
0.203,1,0.890196078,2.9,2.745,0.024654,0.2224
0.18,1,0.858823529,2.9,2.736,0.024654,0.2072
0.175,1,0.854901961,2.9,2.717,0.024654,0.2139
0.173,1,0.847058824,2.9,2.655,0.024654,0.2506
0.167,1,0.831372549,2.9,2.667,0.024654,0.2383
0.166,1,0.82745098,2.9,2.655,0.024654,0.245
0.188,1,0.823529412,2.9,2.601,0.024654,0.2981
0.186,1,0.819607843,2.9,2.651,0.024654,0.2629
0.196,1,0.815686275,2.9,2.643,0.024654,0.2748
0.194,1,0.815686275,2.9,2.686,0.024654,0.2461
0.186,1,0.8,2.9,2.696,0.024654,0.2335
0.18,1,0.796078431,2.9,2.686,0.024654,0.2348
0.171,1,0.792156863,2.9,2.694,0.024654,0.2225
0.198,1,0.788235294,2.9,2.652,0.024654,0.2699
0.199,1,0.780392157,2.9,2.652,0.024654,0.2699
0.195,1,0.776470588,2.9,2.663,0.024654,0.2599
0.195,1,0.77254902,2.9,2.688,0.024654,0.24
0.187,1,0.768627451,2.9,2.672,0.024654,0.2481
0.182,1,0.764705882,2.9,2.675,0.024654,0.2425
0.195,1,0.760784314,2.9,2.678,0.024654,0.2497
0.235,1,0.745098039,2.9,2.612,0.024654,0.3203
0.216,1,0.741176471,2.9,2.61,0.024654,0.3085
0.21,1,0.737254902,2.9,2.592,0.024654,0.3171
0.217,1,0.733333333,2.9,2.598,0.024654,0.3168
0.232,1,0.721568627,2.9,2.548,0.024654,0.3613
0.237,1,0.717647059,2.9,2.52,0.024654,0.3847
0.256,1,0.71372549,2.9,2.465,0.024654,0.436
0.268,1,0.709803922,2.9,2.441,0.024654,0.4607
0.311,1,0.694117647,2.9,2.399,0.024654,0.5146
0.307,1,0.690196078,2.9,2.41,0.024654,0.5044
0.313,1,0.68627451,2.9,2.39,0.024654,0.522
0.317,1,0.682352941,2.9,2.391,0.024654,0.5233
0.289,1,0.678431373,2.9,2.425,0.024654,0.4829
0.278,1,0.666666667,2.9,2.496,0.024654,0.4236
0.266,1,0.662745098,2.9,2.493,0.024654,0.4185
0.281,1,0.658823529,2.9,2.454,0.024654,0.4556
0.255,1,0.654901961,2.9,2.505,0.024654,0.4037
0.262,1,0.650980392,2.9,2.509,0.024654,0.4043
0.243,1,0.631372549,2.9,2.463,0.024654,0.4288
0.25,1,0.62745098,2.9,2.474,0.024654,0.4233
0.226,1,0.623529412,2.9,2.54,0.024654,0.3606
0.231,1,0.611764706,2.9,2.569,0.024654,0.3413
0.233,1,0.607843137,2.9,2.61,0.024654,0.3128
0.246,1,0.603921569,2.9,2.609,0.024654,0.3209
0.234,1,0.6,2.9,2.575,0.024654,0.338
0.233,1,0.596078431,2.9,2.575,0.024654,0.3371
0.233,1,0.584313725,2.9,2.587,0.024654,0.3278
0.234,1,0.580392157,2.9,2.595,0.024654,0.3225
0.234,1,0.576470588,2.9,2.537,0.024654,0.37
0.251,1,0.57254902,2.9,2.484,0.024654,0.4144
0.24,1,0.568627451,2.9,2.457,0.024654,0.4313
0.284,1,0.556862745,2.9,2.455,0.024654,0.4516
0.259,1,0.552941176,2.9,2.53,0.024654,0.3821
0.269,1,0.549019608,2.9,2.495,0.024654,0.4134
0.255,1,0.545098039,2.9,2.551,0.024654,0.3637
0.253,1,0.541176471,2.9,2.551,0.024654,0.3626
0.254,1,0.529411765,2.9,2.526,0.024654,0.381
0.266,1,0.525490196,2.9,2.518,0.024654,0.3928
0.277,1,0.521568627,2.9,2.454,0.024654,0.4474
0.262,1,0.517647059,2.9,2.453,0.024654,0.4418
0.304,1,0.51372549,2.9,2.42,0.024654,0.4854
0.293,1,0.501960784,2.9,2.458,0.024654,0.45
0.256,1,0.498039216,2.9,2.496,0.024654,0.4042
0.281,1,0.494117647,2.9,2.499,0.024654,0.412
0.254,1,0.490196078,2.9,2.509,0.024654,0.3926
0.247,1,0.48627451,2.9,2.523,0.024654,0.3786
0.252,1,0.474509804,2.9,2.571,0.024654,0.3434
0.253,1,0.470588235,2.9,2.56,0.024654,0.3517
0.258,1,0.466666667,2.9,2.553,0.024654,0.3591
0.258,1,0.462745098,2.9,2.533,0.024654,0.3742
0.27,1,0.458823529,2.9,2.521,0.024654,0.3886
0.267,1,0.447058824,2.9,2.512,0.024654,0.3939
0.262,1,0.443137255,2.9,2.55,0.024654,0.3618
0.28,1,0.439215686,2.9,2.487,0.024654,0.4183
0.265,1,0.435294118,2.9,2.466,0.024654,0.4295
0.285,1,0.431372549,2.9,2.491,0.024654,0.4164
0.276,1,0.419607843,2.9,2.466,0.024654,0.4328
0.279,1,0.415686275,2.9,2.449,0.024654,0.4477
0.261,1,0.411764706,2.9,2.432,0.024654,0.4566
0.283,1,0.407843137,2.9,2.466,0.024654,0.4348
0.258,1,0.403921569,2.9,2.475,0.024654,0.4186
0.22,1,0.388235294,2.9,2.513,0.024654,0.375
0,1,0.384313725,2.9,2.538,0.024654,0.0039
0.229,1,0.380392157,2.9,2.541,0.024654,0.3535
0.211,1,0.360784314,2.9,2.6,0.024654,0.2979
0.217,1,0.356862745,2.9,2.638,0.024654,0.2703
0.156,1,0.309803922,2.9,2.533,0.024654,0.35
0.228,1,0.305882353,2.9,2.545,0.024654,0.3476
0.233,1,0.301960784,2.9,2.545,0.024654,0.3489
0.293,1,0.298039216,2.9,2.439,0.024654,0.455
0.247,1,0.294117647,2.9,2.494,0.024654,0.3966
0.256,1,0.282352941,2.9,2.463,0.024654,0.4261
0.263,1,0.278431373,2.9,2.467,0.024654,0.4238
0.199,1,0.274509804,2.9,2.477,0.024654,0.4049
0.229,1,0.270588235,2.9,2.419,0.024654,0.4635
0.243,1,0.266666667,2.9,2.491,0.024654,0.3983
0.28,1,0.254901961,2.9,2.594,0.024654,0.3188
0.262,1,0.250980392,2.9,2.511,0.024654,0.3837
0.289,1,0.247058824,2.9,2.525,0.024654,0.3774
0.298,1,0.243137255,2.9,2.531,0.024654,0.3743
0.303,1,0.239215686,2.9,2.516,0.024654,0.3878
0.254,1,0.22745098,2.9,2.431,0.024654,0.4558
0.243,1,0.223529412,2.9,2.463,0.024654,0.4244
0.327,1,0.219607843,2.9,2.496,0.024654,0.4088
0.295,1,0.215686275,2.9,2.507,0.024654,0.3921
0.307,1,0.211764706,2.9,2.594,0.024654,0.3216
0,1,0.2,2.9,2.558,0.024654,0.3051
0.29,1,0.196078431,2.9,2.546,0.024654,0.3557
0.3,1,0.192156863,2.9,2.528,0.024654,0.3732
0.299,1,0.188235294,2.9,2.537,0.024654,0.3647
0,1,0.184313725,2.9,2.48,0.024654,0.281
0.323,1,0.168627451,2.9,2.509,0.024654,0.3921
0.33,1,0.164705882,2.9,2.475,0.024654,0.4233
0.304,1,0.160784314,2.9,2.505,0.024654,0.3922
0.299,1,0.156862745,2.9,2.507,0.024654,0.3895
0.361,1,0.117647059,2.9,2.45,0.024654,0.4469
0.264,1,0.11372549,2.9,2.439,0.024654,0.4525
0.273,1,0.109803922,2.9,2.466,0.024654,0.4264
0,1,0.105882353,2.9,2.453,0.024654,0.4353
0,1,0.101960784,2.9,2.474,0.024654,0.4168
0.269,1,0.090196078,2.843,2.482,0.024654,0.3555
0,1,0.08627451,2.843,2.49,0.024654,0.3429
0,1,0.082352941,2.843,2.479,0.024654,0.3552
0,1,0.078431373,2.843,2.433,0.024654,0.3984
0,1,0.074509804,2.843,2.425,0.024654,0.4065
0,1,0.062745098,2.843,2.408,0.024654,0.4266
0,1,0.058823529,2.843,2.413,0.024654,0.4225
0,1,0.054901961,2.843,2.419,0.024654,0.4175
0,1,0.050980392,2.843,2.453,0.024654,0.3852
0,1,0.047058824,2.843,2.423,0.024654,0.4139
0,1,0.035294118,2.843,2.42,0.024654,0.415
0,1,0.031372549,2.843,2.391,0.024654,0.4465
0,1,0.02745098,2.843,2.365,0.024654,0.4742
0,1,0.02745098,2.843,2.331,0.024654,0.5097
0.864,1,0.02745098,2.843,2.302,0.024654,0.5437
0,1,0.02745098,2.843,2.275,0.024654,0.5653
0.238,0,0.949019608,2.45,2.642,0.024654,0.3483
0.239,0,0.945098039,2.45,2.642,0.024654,0.3483
0.239,0,0.929411765,2.45,2.654,0.024654,0.355
0.241,0,0.925490196,2.45,2.634,0.024654,0.3413
0.235,0,0.91372549,2.45,2.674,0.024654,0.3653
0.23,0,0.909803922,2.45,2.714,0.024654,0.3924
0.222,0,0.905882353,2.45,2.711,0.024654,0.3844
0.221,0,0.901960784,2.45,2.723,0.024654,0.3931
0.216,0,0.898039216,2.45,2.716,0.024654,0.3839
0.188,0,0.890196078,2.45,2.745,0.024654,0.391
0.172,0,0.858823529,2.45,2.736,0.024654,0.3721
0.186,0,0.854901961,2.45,2.717,0.024654,0.3628
0.192,0,0.847058824,2.45,2.655,0.024654,0.3152
0.188,0,0.831372549,2.45,2.667,0.024654,0.3204
0.18,0,0.82745098,2.45,2.655,0.024654,0.3058
0.195,0,0.823529412,2.45,2.601,0.024654,0.2733
0.186,0,0.819607843,2.45,2.651,0.024654,0.3053
0.181,0,0.815686275,2.45,2.643,0.024654,0.295
0.162,0,0.815686275,2.45,2.686,0.024654,0.3203
0.178,0,0.8,2.45,2.696,0.024654,0.335
0.181,0,0.796078431,2.45,2.686,0.024654,0.3278
0.171,0,0.792156863,2.45,2.694,0.024654,0.329
0.18,0,0.788235294,2.45,2.652,0.024654,0.2987
0.181,0,0.780392157,2.45,2.652,0.024654,0.2987
0.182,0,0.776470588,2.45,2.663,0.024654,0.3075
0.189,0,0.77254902,2.45,2.688,0.024654,0.3308
0.184,0,0.768627451,2.45,2.672,0.024654,0.3148
0.188,0,0.764705882,2.45,2.675,0.024654,0.319
0.173,0,0.760784314,2.45,2.678,0.024654,0.3132
0.191,0,0.745098039,2.45,2.612,0.024654,0.2689
0.191,0,0.741176471,2.45,2.61,0.024654,0.2672
0.179,0,0.737254902,2.45,2.592,0.024654,0.2463
0.168,0,0.733333333,2.45,2.598,0.024654,0.2437
0.179,0,0.721568627,2.45,2.548,0.024654,0.2122
0.194,0,0.717647059,2.45,2.52,0.024654,0.2025
0.195,0,0.71372549,2.45,2.465,0.024654,0.17
0.209,0,0.709803922,2.45,2.441,0.024654,0.1622
0.221,0,0.694117647,2.45,2.399,0.024654,0.1456
0.212,0,0.690196078,2.45,2.41,0.024654,0.1445
0.219,0,0.68627451,2.45,2.39,0.024654,0.1382
0.223,0,0.682352941,2.45,2.391,0.024654,0.1406
0.219,0,0.678431373,2.45,2.425,0.024654,0.1557
0.202,0,0.666666667,2.45,2.496,0.024654,0.1854
0.2,0,0.662745098,2.45,2.493,0.024654,0.1816
0.206,0,0.658823529,2.45,2.454,0.024654,0.1612
0.199,0,0.654901961,2.45,2.505,0.024654,0.1875
0.196,0,0.650980392,2.45,2.509,0.024654,0.1877
0.188,0,0.631372549,2.45,2.463,0.024654,0.1515
0.186,0,0.62745098,2.45,2.474,0.024654,0.1561
0.182,0,0.623529412,2.45,2.54,0.024654,0.1961
0.188,0,0.611764706,2.45,2.569,0.024654,0.2184
0.182,0,0.607843137,2.45,2.61,0.024654,0.2454
0.177,0,0.603921569,2.45,2.609,0.024654,0.2416
0.188,0,0.6,2.45,2.575,0.024654,0.2214
0.186,0,0.596078431,2.45,2.575,0.024654,0.2199
0.186,0,0.584313725,2.45,2.587,0.024654,0.227
0.187,0,0.580392157,2.45,2.595,0.024654,0.2331
0.207,0,0.576470588,2.45,2.537,0.024654,0.2025
0.21,0,0.57254902,2.45,2.484,0.024654,0.169
0.214,0,0.568627451,2.45,2.457,0.024654,0.1547
0.219,0,0.556862745,2.45,2.455,0.024654,0.1551
0.209,0,0.552941176,2.45,2.53,0.024654,0.1953
0.219,0,0.549019608,2.45,2.495,0.024654,0.1776
0.217,0,0.545098039,2.45,2.551,0.024654,0.2129
0.214,0,0.541176471,2.45,2.551,0.024654,0.2103
0.216,0,0.529411765,2.45,2.526,0.024654,0.1929
0.219,0,0.525490196,2.45,2.518,0.024654,0.1885
0.227,0,0.521568627,2.45,2.454,0.024654,0.1537
0.23,0,0.517647059,2.45,2.453,0.024654,0.1544
0.231,0,0.51372549,2.45,2.42,0.024654,0.1356
0.227,0,0.501960784,2.45,2.458,0.024654,0.1526
0.212,0,0.498039216,2.45,2.496,0.024654,0.1664
0.197,0,0.494117647,2.45,2.499,0.024654,0.1594
0.192,0,0.490196078,2.45,2.509,0.024654,0.1624
0.193,0,0.48627451,2.45,2.523,0.024654,0.1719
0.179,0,0.474509804,2.45,2.571,0.024654,0.1969
0.188,0,0.470588235,2.45,2.56,0.024654,0.1925
0.2,0,0.466666667,2.45,2.553,0.024654,0.193
0.203,0,0.462745098,2.45,2.533,0.024654,0.1801
0.202,0,0.458823529,2.45,2.521,0.024654,0.1712
0.209,0,0.447058824,2.45,2.512,0.024654,0.1671
0.2,0,0.443137255,2.45,2.55,0.024654,0.187
0.218,0,0.439215686,2.45,2.487,0.024654,0.1547
0.226,0,0.435294118,2.45,2.466,0.024654,0.1456
0.223,0,0.431372549,2.45,2.491,0.024654,0.1584
0.233,0,0.419607843,2.45,2.466,0.024654,0.1463
0.231,0,0.415686275,2.45,2.449,0.024654,0.1349
0.242,0,0.411764706,2.45,2.432,0.024654,0.131
0.225,0,0.407843137,2.45,2.466,0.024654,0.1403
0.214,0,0.403921569,2.45,2.475,0.024654,0.1392
0.216,0,0.388235294,2.45,2.513,0.024654,0.1611
0.13,0,0.384313725,2.45,2.538,0.024654,0.1387
0.198,0,0.380392157,2.45,2.541,0.024654,0.1699
0.214,0,0.360784314,2.45,2.6,0.024654,0.2165
0.206,0,0.356862745,2.45,2.638,0.024654,0.2428
0.249,0,0.309803922,2.45,2.533,0.024654,0.174
0.244,0,0.305882353,2.45,2.545,0.024654,0.1791
0.243,0,0.301960784,2.45,2.545,0.024654,0.1781
0.266,0,0.298039216,2.45,2.439,0.024654,0.1223
0.248,0,0.294117647,2.45,2.494,0.024654,0.1453
0.265,0,0.282352941,2.45,2.463,0.024654,0.1318
0.269,0,0.278431373,2.45,2.467,0.024654,0.1346
0.275,0,0.274509804,2.45,2.477,0.024654,0.1422
0.295,0,0.270588235,2.45,2.419,0.024654,0.1178
0.264,0,0.266666667,2.45,2.491,0.024654,0.1437
0.255,0,0.254901961,2.45,2.594,0.024654,0.2073
0.281,0,0.250980392,2.45,2.511,0.024654,0.1591
0.277,0,0.247058824,2.45,2.525,0.024654,0.1656
0.285,0,0.243137255,2.45,2.531,0.024654,0.1714
0.287,0,0.239215686,2.45,2.516,0.024654,0.1616
0.305,0,0.22745098,2.45,2.431,0.024654,0.1162
0.303,0,0.223529412,2.45,2.463,0.024654,0.1317
0.301,0,0.219607843,2.45,2.496,0.024654,0.1488
0.292,0,0.215686275,2.45,2.507,0.024654,0.1513
0.271,0,0.211764706,2.45,2.594,0.024654,0.2022
0.765,0,0.2,2.45,2.558,0.024654,0.3487
0.311,0,0.196078431,2.45,2.546,0.024654,0.1773
0.316,0,0.192156863,2.45,2.528,0.024654,0.1657
0.312,0,0.188235294,2.45,2.537,0.024654,0.1692
0.859,0,0.184313725,2.45,2.48,0.024654,0.3231
0.311,0,0.168627451,2.45,2.509,0.024654,0.1442
0.31,0,0.164705882,2.45,2.475,0.024654,0.1222
0.299,0,0.160784314,2.45,2.505,0.024654,0.1354
0.291,0,0.156862745,2.45,2.507,0.024654,0.1326
0.264,0,0.117647059,2.45,2.45,0.024654,0.078
0.253,0,0.11372549,2.45,2.439,0.024654,0.0679
0.247,0,0.109803922,2.45,2.466,0.024654,0.0794
0.259,0,0.105882353,2.45,2.453,0.024654,0.0741
0.268,0,0.101960784,2.45,2.474,0.024654,0.0867
0.232,0,0.090196078,2.401,2.482,0.024654,0.1105
0.223,0,0.08627451,2.401,2.49,0.024654,0.1136
0.225,0,0.082352941,2.401,2.479,0.024654,0.1044
0.228,0,0.078431373,2.401,2.433,0.024654,0.0721
0.225,0,0.074509804,2.401,2.425,0.024654,0.0652
0.228,0,0.062745098,2.401,2.408,0.024654,0.0515
0.232,0,0.058823529,2.401,2.413,0.024654,0.0535
0.228,0,0.054901961,2.401,2.419,0.024654,0.0545
0.205,0,0.050980392,2.401,2.453,0.024654,0.071
0.21,0,0.047058824,2.401,2.423,0.024654,0.0505
0.244,0,0.035294118,2.401,2.42,0.024654,0.049
0.234,0,0.031372549,2.401,2.391,0.024654,0.0294
0.236,0,0.02745098,2.401,2.365,0.024654,0.0169
